100000 200000
74197 9136 87
45339 99209 28
97902 42575 56
64341 96482 31
98038 2626 14
27024 66182 60
16 37343 46
33315 30073 60
52073 9609 7
88786 82925 27
9557 78444 11
80622 54690 14
53287 71981 29
23124 84702 82
18105 85712 56
63746 35837 31
93264 14605 95
66348 54444 68
10074 41465 48
35690 93603 24
7042 66728 29
28047 13332 92
3365 17061 15
88207 47829 36
59904 55583 39
80768 18269 76
69983 2422 10
78981 21899 46
3210 28480 47
71979 94618 14
29529 26596 72
94572 766 92
7388 12614 35
74295 55168 50
32795 16121 99
26586 5210 45
70637 87044 8
36322 88813 58
2228 99618 96
72350 16364 67
98157 6632 22
6126 91263 59
50500 95016 51
12584 91980 61
82339 63813 24
26145 26421 42
31438 46118 8
48812 96688 55
13738 67858 58
67154 65965 11
93189 28156 51
74542 13973 63
18862 47959 98
96263 39810 54
30137 28522 48
352 9714 9
51119 44910 86
81507 24265 99
6214 43200 55
11375 70403 32
77818 88366 69
89988 71888 19
83842 86234 14
92005 47926 4
10632 29292 13
31762 59290 17
24682 4497 6
3888 59550 48
49885 65635 20
63771 75458 15
54736 22388 35
59272 85946 1
62374 67130 98
99331 32211 23
91179 6716 29
15670 96713 97
6422 5933 16
45024 66921 63
98050 99334 27
83704 69685 66
59878 21997 83
15628 39311 24
57694 24772 66
91369 66849 27
44304 73385 96
49115 32029 64
9300 86100 4
37222 93208 60
73712 93911 67
60116 47093 75
9396 87226 75
90452 17499 6
35359 72019 75
3109 64993 47
37305 49808 86
91782 32143 1
74356 48846 99
18774 42867 52
90422 30051 63
48675 64233 31
17760 10411 87
4774 54594 86
77761 87681 3
18317 49951 79
18062 39916 89
37212 15877 75
23782 99446 91
90052 96436 95
43548 23090 45
91230 75094 13
14803 79934 47
17425 59368 72
2817 92778 60
6277 88142 1
58595 4571 32
63112 1954 7
6724 13963 10
72857 14464 19
69682 61424 87
34029 69315 96
35806 6308 1
22656 1500 61
51940 20686 22
37280 20048 99
99317 73915 35
18009 71465 19
41178 92723 68
34331 24772 83
63581 22297 22
40144 55943 52
81435 2715 94
21120 51992 64
24340 14826 63
14129 55752 99
51042 37974 68
73465 79255 17
79937 32937 92
97670 5713 18
19602 71776 53
64607 68330 95
3249 85664 20
12069 87865 13
13659 47607 14
18437 53733 25
77399 3925 26
45962 46822 84
55183 32943 86
59958 74101 51
97862 72361 93
76972 37832 46
29230 71049 44
47969 75375 31
91669 91587 26
12659 28635 81
56882 96682 19
37789 63262 60
93816 27378 19
77006 98310 66
51488 8687 28
31760 71537 15
23806 56600 41
79947 46418 54
98805 59941 29
41106 85542 87
26131 7179 90
31751 8880 11
77904 13982 85
74519 23775 92
48763 74397 90
29357 58323 18
78953 82792 83
53202 81031 48
75537 44483 52
74851 16846 98
95286 21631 86
7422 59753 81
11170 70299 72
90118 47602 66
66942 82283 43
99839 81238 1
10450 80559 19
23584 44240 49
76549 28684 65
33389 70681 40
20690 29503 47
8408 19983 10
16475 3960 22
22073 26209 16
90883 60420 14
24559 98481 36
87848 49839 74
92208 6706 51
63059 90871 46
17427 52687 28
5472 83021 27
6341 79888 17
42906 18649 59
32820 5239 93
63271 5670 28
98804 52593 42
40121 72564 81
25531 28774 57
44617 13496 42
18090 99303 18
84663 34183 77
71138 62831 24
90210 49378 73
41225 22383 17
85664 55303 51
95654 80688 11
8460 88826 55
67343 51904 30
10852 83049 66
8481 68244 92
77235 50404 25
61918 23771 95
88720 51685 56
32572 21426 14
65017 29254 40
83647 61268 8
47828 47324 64
35528 95240 97
63374 79071 46
53384 92419 28
42489 74051 98
94325 77436 10
79224 62431 41
65606 17586 2
28934 4385 66
17124 23288 89
65699 56410 51
4892 34731 28
24631 5402 18
70175 87016 7
2381 67262 70
94802 51877 78
56417 77495 23
42672 45370 24
7577 97868 24
22481 36178 11
75565 28005 23
38006 77114 39
41398 51114 31
84147 22033 36
79095 98402 40
43131 3057 56
65075 13182 79
99808 71347 84
99020 94719 76
6570 24673 39
55306 85854 72
18235 94772 79
40069 94024 5
63366 14182 10
49549 29196 79
87236 16192 42
59468 26087 88
2493 25907 14
64666 74152 57
60031 4455 1
79057 4751 36
39171 46927 47
26879 11173 44
14779 9928 63
72399 61724 37
14531 97908 46
12401 87621 69
73206 31325 99
99273 90784 22
41847 23819 69
62423 34087 71
5699 7696 28
52868 47330 31
79457 19790 13
23702 3110 95
72790 79394 23
56233 68327 23
59386 20898 36
12770 50053 89
97535 61692 99
60161 52091 56
72015 67736 42
9448 39566 6
18874 27133 38
2324 50034 45
2899 23272 74
14082 88770 75
1232 15462 82
90182 35151 74
55638 25330 86
64096 35826 79
33983 83661 50
32824 3022 67
75613 54393 96
75160 68820 93
77021 16420 37
74335 77573 81
42259 28709 84
62258 94968 9
58306 38861 63
2860 26990 54
68581 15229 55
55962 62946 58
63628 74021 84
19873 80552 40
50675 32070 6
23050 63546 73
8452 82930 27
59092 52388 30
76810 74852 65
98203 47654 45
38502 51474 68
27179 17732 95
89590 12083 67
18577 68193 27
90535 35914 76
99835 56070 25
22108 45961 41
57225 14892 84
41592 40176 42
24741 50951 1
70669 76115 79
60072 6602 26
13967 4701 58
62518 79851 5
734 28434 23
93961 94770 83
11149 6843 60
49443 91426 75
14076 52888 35
45162 58853 2
50722 46703 3
95559 48749 64
37957 71020 50
18012 64679 29
2902 24907 36
23521 61446 86
67161 92607 78
13069 41681 67
80425 11355 90
69654 26565 81
29175 52978 21
70364 33229 84
79874 36113 55
72263 42887 86
35820 25070 93
4352 30978 98
21070 11096 70
55127 50930 59
41197 80422 32
75805 89015 39
25831 80794 27
61765 50556 40
92909 47731 33
76877 21533 38
44573 38198 41
63017 45939 40
68434 71732 44
9487 88716 38
83992 90313 66
49110 43677 42
70186 15978 48
65527 89175 55
41507 52543 21
23188 93640 78
58850 68725 39
18809 60962 3
19853 15647 78
14911 35557 92
91615 76789 93
84731 21177 17
72402 6777 87
6281 9237 29
20877 48520 10
10815 9284 30
39936 70006 100
50704 943 65
99292 39044 14
43825 75359 4
40859 11522 63
6692 46752 9
15250 95641 38
54651 46894 21
13738 95968 58
93601 313 61
67395 44718 16
26507 14933 35
86771 9106 30
3532 51343 78
82149 61853 64
12518 61773 75
12554 28043 73
43604 62244 75
92072 97749 38
86036 95673 60
63120 4411 81
19536 65836 2
94282 93331 13
93903 64128 10
40191 61534 60
90168 12435 3
33104 26341 38
36752 31197 10
88938 98538 24
55114 25602 48
71448 49667 91
25632 14202 11
73801 187 79
94499 83816 76
83571 19507 96
39745 19075 88
84059 69893 44
57790 65437 26
62295 46209 35
71263 69790 56
54829 42110 45
71157 4747 33
72282 29952 71
58974 61951 34
26080 26669 26
34010 44078 42
40451 24009 34
64905 1378 35
4463 4187 87
56506 76099 34
23970 36438 32
98300 84569 82
22 48445 70
61495 38117 91
14504 68290 28
38423 53197 13
49782 61411 96
76487 68507 30
39320 92680 91
84937 64809 98
33438 34632 65
83317 66806 52
28356 61758 69
53020 14137 31
48492 24446 100
99323 4414 78
17116 87925 96
70570 2298 86
42329 35293 24
69761 57909 90
64137 16792 43
95172 84402 53
6940 2640 78
22878 71676 99
43615 52645 79
93347 12872 79
44973 32805 68
88017 3451 29
68696 32659 2
91093 63862 21
4850 68471 50
1475 63972 67
20997 47401 85
4206 37954 68
40959 47073 65
52517 96639 21
15464 59775 21
12560 65716 35
7423 68234 56
83177 93385 15
94820 95869 74
48640 969 81
63128 80784 79
10598 36574 96
82365 14454 87
48559 20878 6
88115 32058 79
24692 99838 44
66116 39144 61
87818 49712 47
18274 29670 84
49225 84532 73
27058 52602 91
96775 56759 72
35074 15347 79
22519 60538 80
35166 889 80
7828 25498 65
34088 14516 64
3787 88097 65
60944 8919 52
21638 54774 24
15393 72282 65
44940 32885 57
6013 22058 54
71779 48576 79
58169 23877 81
74325 79718 5
64597 79654 3
50996 69249 29
66950 54127 2
81528 68585 52
94112 4479 20
39827 53673 21
64742 57917 98
97177 92549 64
239 35942 77
88021 37220 32
18411 81547 40
36555 71475 21
87030 49926 69
23932 84368 83
89600 11035 76
28850 47557 80
31647 64835 22
7460 42008 80
44908 5090 38
58236 65168 12
80322 7991 46
26927 6627 32
53212 51094 68
94598 11597 24
75224 65042 9
85271 34989 64
36134 70880 87
74896 95361 25
36789 90453 63
32568 35487 42
26384 58723 43
48709 26661 85
93757 47250 90
85440 30433 4
30391 57038 100
66035 6024 37
4375 31050 20
80189 63061 15
7187 81868 1
57322 58777 60
61895 63051 63
45929 50311 4
83296 12013 59
97659 60425 46
18527 43724 58
98428 4328 60
54753 99672 3
91063 66486 69
46269 44112 56
32598 82882 95
12902 61784 73
52362 65323 38
41879 50653 72
31183 88077 69
16597 7113 18
68124 63595 16
2586 30239 96
7685 65512 88
77581 57445 34
28331 62004 70
96378 74789 31
55434 51563 53
21582 74999 98
32976 51433 47
3115 13343 26
67344 12736 82
61405 54596 24
42547 4465 19
37622 15769 84
18970 95449 45
80332 41497 68
38388 65604 52
47599 30975 86
77224 99684 60
40638 11612 17
47521 92525 39
93003 15767 49
52806 56355 44
72912 92827 2
36278 54513 66
42230 14301 2
68666 11233 56
87548 21843 98
84381 25237 67
65770 68230 24
82224 26278 7
91584 45735 50
64298 76742 63
60579 38043 81
71436 96306 6
33956 46886 61
71930 18299 21
15799 61304 96
61844 20944 69
39425 64543 31
12913 62846 54
14091 26601 40
40191 39081 28
78821 35915 44
85206 80208 30
26952 42090 82
46150 14241 42
94427 44447 16
74485 62611 49
62324 4577 61
56429 42311 38
17457 48533 100
50296 76937 19
56677 48961 18
30902 27117 59
3706 60638 52
59465 88834 38
23543 57860 71
24171 63647 94
83450 64079 96
42575 13756 71
51622 88301 48
39566 69112 86
21544 36876 37
7564 55500 28
56735 95009 89
17159 75576 60
88341 20413 3
63417 43809 22
97913 12168 100
48401 64570 9
78964 19125 81
92933 40400 33
80425 49677 43
77386 85065 54
26811 51553 6
32888 64786 58
81434 42455 95
75517 25 31
16590 52251 29
74823 89778 65
26499 85514 12
36277 45179 60
7876 28307 69
46716 88812 24
91033 19047 88
73545 29554 52
88457 46910 29
56781 49335 69
9325 1699 83
93766 20267 23
83019 92710 22
17247 71500 38
96441 75215 85
5318 48209 19
64025 69334 22
75742 48871 95
45659 43661 15
24147 68486 8
64526 23656 38
27810 70322 60
42795 61139 68
38303 59413 10
80627 48693 17
16425 25834 55
66513 46663 7
35116 35147 84
10699 12353 36
23604 13378 14
92247 99485 63
35675 88717 27
33329 83081 38
19400 88972 66
73094 11897 51
16668 73005 4
30500 62673 72
73930 56447 39
93780 96229 32
24057 88510 47
83979 85718 50
22303 32890 7
98082 23606 86
68871 6735 69
12764 83893 86
37062 30415 27
22412 1289 46
78866 20252 30
53215 90463 74
21660 5124 57
70593 26908 35
46700 49159 48
43449 90946 13
99859 16987 60
90650 34771 52
3546 20397 19
58411 91708 51
19767 1145 49
16591 54801 45
23651 67548 62
23872 79015 41
17478 12940 87
35692 39160 65
125 71466 19
17422 38436 92
69234 26511 15
58282 82823 67
62014 87112 35
32317 48429 66
23997 83472 95
44802 15926 7
99012 58013 17
19660 70019 99
7513 21592 76
15460 51896 61
17834 82871 1
92601 1113 91
46978 16851 82
94189 57333 1
41360 68324 69
75719 33475 84
56674 84910 20
67775 10217 9
31725 51175 29
93634 90439 88
81384 93319 50
64338 4549 19
67004 28590 8
6471 26694 13
47372 49609 80
42127 94858 64
59016 40487 63
73032 87983 45
57675 31869 88
96645 52165 67
8926 69210 9
4499 61001 38
55010 84965 36
62076 93682 27
65398 72153 13
13658 57826 93
19346 40937 54
29742 95064 82
69829 35931 77
23446 70689 55
5496 24701 9
94813 52933 39
88138 30961 23
79886 94221 64
96591 5123 41
18408 20432 28
13691 68631 18
37948 55936 97
70603 56371 62
20671 21617 70
22931 89459 15
82583 77171 3
48444 81090 45
67805 15526 38
7970 18564 18
34515 45071 90
51332 5158 93
16413 82091 60
47578 36057 49
98317 757 51
87198 36671 39
15917 25470 3
43898 16170 88
6667 34675 25
45684 67931 41
71718 30933 23
12065 59531 42
36169 55309 11
77828 78073 20
66821 37606 56
7736 42981 84
89367 76747 99
32472 74517 60
61371 44570 60
59908 14406 60
66342 81805 7
86407 5547 50
99976 73622 56
13455 15360 81
81418 98576 65
33685 64989 82
58766 18639 73
99098 9847 6
34850 68835 58
55179 85976 58
62122 82352 93
49449 26491 21
90172 72370 76
68443 31932 22
69125 8594 9
71123 74621 11
87996 3990 5
36347 37600 89
63728 16543 2
80941 99750 10
19491 17664 68
44548 75932 10
18582 22925 80
18650 25835 30
68180 60392 78
25551 19305 63
42226 83739 64
25113 50053 93
79354 14942 14
30261 46924 47
76265 64754 41
21459 17764 94
22542 98965 51
57257 68376 29
17082 72130 97
67176 98347 89
22366 89903 87
49402 70969 47
42713 87551 22
47997 75454 22
56624 78545 53
5713 98902 77
32003 7104 72
14316 64703 15
28396 36268 28
98189 61366 33
57267 60827 88
53904 1312 36
4384 85837 34
98751 79276 37
2491 54150 27
12243 94907 7
15078 48554 60
65262 9750 92
32406 53973 29
75518 22565 57
78504 67697 99
35792 98183 73
28610 46420 25
63845 71784 52
66604 43350 73
35274 19501 37
22514 66058 28
79796 73495 13
42450 66785 24
39502 56789 96
32841 57746 50
72450 516 62
71971 52890 100
20152 8531 48
41194 36830 1
88857 48021 70
3213 3035 64
6380 10790 13
82772 50033 71
95943 93468 50
20689 32056 77
76341 24865 5
1491 24864 24
93708 44942 93
26343 10261 70
79941 45805 81
39225 1902 44
60072 36691 55
81343 3693 16
69934 44883 66
34580 34474 14
81193 99108 18
34929 65955 11
48387 92030 71
99584 62638 92
43574 21018 26
80535 24335 19
35733 3365 30
16292 49021 28
42211 37386 67
4702 37901 98
43508 35790 81
58370 68801 61
64410 19190 81
80901 73805 19
69449 81911 98
79695 90215 95
34249 71463 92
16805 86076 71
82229 71607 79
24042 73057 57
14038 80863 62
40279 34932 71
31281 25769 23
47858 41312 57
64196 32658 91
30043 69484 77
83562 78193 70
22007 11923 95
96937 72795 31
10909 58374 77
19872 736 60
94042 65095 39
94358 87828 39
18426 12281 44
29666 11738 68
25433 11907 69
28042 98695 66
76937 69636 29
77169 45280 22
74602 68583 50
2012 36234 27
99358 18486 41
26263 44624 56
56272 2058 88
99402 37999 65
64464 76900 92
5898 97744 34
62739 74007 7
47691 84993 91
88899 2736 2
14122 19154 79
20305 83339 80
5077 78098 50
56296 77018 51
1340 77978 37
13210 68052 16
75604 24184 60
71849 85326 83
68233 55299 79
56865 24912 73
22737 36032 10
36169 68497 94
70143 13641 34
42358 77128 89
63490 49698 90
93009 5425 20
31115 41352 49
79288 65840 95
96604 11932 69
7822 17649 27
74393 72681 50
12015 34053 84
42522 93122 29
87741 80791 81
52081 23462 62
10016 1035 28
44880 39002 95
4913 90170 76
10999 68747 57
18977 85705 14
91609 38446 34
74772 37107 9
83494 33925 16
59060 37034 25
10529 86722 26
71218 69318 45
89585 45503 88
55992 74426 95
75896 5581 53
11357 52213 84
45823 72624 97
17762 11266 86
62748 62220 17
17777 90634 76
96937 6489 28
67762 46794 71
6761 32986 85
52928 32519 18
6810 83 1
46538 41425 48
53960 25635 62
51056 97300 68
18923 56142 4
73697 45682 9
12505 45087 96
45992 84812 94
42049 83356 83
82781 12574 12
48135 85539 70
63283 49676 79
70604 53780 94
52455 75129 74
5615 69883 30
85444 77089 100
90534 49243 91
36800 23004 47
50612 35611 83
65408 24885 48
41261 52454 21
12440 8654 12
93931 82461 38
34658 47326 100
46599 78979 80
27975 25894 17
10022 97197 15
75520 35148 23
48600 60318 22
68380 71240 69
18630 25191 30
98484 47509 81
93098 70471 10
55386 83490 6
28714 76905 97
25245 73158 36
62049 32985 46
15723 24779 9
72695 54732 49
72523 92401 64
72256 68830 87
25844 4449 42
65963 6934 42
2978 35189 24
28325 1911 32
16720 6884 69
38666 1747 12
97087 57366 87
30981 20160 96
48064 39387 29
65036 86314 44
68575 41379 65
60557 59353 75
92807 14922 63
72137 85555 79
17766 51590 51
62269 67592 12
20091 85846 52
19435 81933 49
72611 75956 46
82314 66146 48
82527 18494 96
44950 85333 10
87288 37561 95
65303 16272 10
98069 99935 82
22718 6619 19
9664 97286 64
44312 81047 79
56281 49611 32
59022 94102 9
99314 55906 75
73356 31033 53
45617 270 12
5880 24991 28
92075 53203 100
66238 67455 30
29703 84358 58
13414 33891 54
37937 84847 58
9856 45761 50
70336 72165 10
86436 99129 93
38330 1195 47
51915 24357 38
26607 7373 90
92144 90203 75
90259 50376 33
21310 72267 48
14571 27055 61
78855 75834 10
11556 46173 49
71609 78770 75
96422 86281 47
50165 51249 69
59418 57613 59
40318 15547 93
73223 9796 19
20321 963 67
69573 7726 92
13196 4532 71
54039 46479 11
69787 28168 66
79689 50203 63
29857 71512 6
18335 10018 3
8139 62218 71
48185 55039 90
9427 76186 49
9562 55065 46
29983 4214 61
25349 24871 17
1233 35753 98
41326 60916 11
31736 7414 71
69437 65579 47
13252 85525 38
66013 26448 83
55322 15490 96
73686 12352 70
40293 83384 52
25986 54957 81
17495 74494 78
16145 70276 1
1410 34457 6
79935 56805 22
3966 78183 24
12868 1967 68
88922 83475 89
31483 80556 59
30157 21230 86
86585 97243 75
41945 70011 46
44816 59537 77
4121 83151 65
32763 61017 8
49914 51271 70
28810 43289 35
10366 44675 12
12984 69624 43
21343 33586 10
2228 79419 24
98160 13465 57
64008 42842 81
92119 14116 32
95603 84805 20
91620 89099 53
69908 2652 40
57492 89623 23
74750 50257 18
90884 90132 9
85594 51818 62
60334 70844 22
42541 5036 51
5845 51175 34
23126 98501 50
1217 54245 73
14197 54733 49
41806 3330 32
63587 9434 92
12231 61316 20
64253 7221 64
19552 74377 7
25223 48841 77
32827 34393 12
85298 55664 66
87909 98103 34
31669 18518 34
14739 86802 44
58719 34511 28
83823 68310 62
18356 67576 11
57600 96852 86
97217 11656 88
92662 99415 26
96166 35556 60
72363 97854 75
9982 37652 69
8997 11845 4
55212 9437 99
35063 29397 34
55004 92076 17
84297 92348 13
1965 81762 97
92246 59554 100
78551 11720 25
94687 7199 25
43645 65180 79
29330 43840 16
65492 4925 13
14049 41679 44
55811 40106 74
7746 44155 18
24634 82521 19
81461 20894 22
90075 92467 99
56110 28698 18
40584 73477 47
85595 79563 5
11971 85328 93
84040 42214 53
31658 3712 17
19577 76271 37
84090 61980 44
30704 90827 43
16908 27835 62
40588 60733 60
76555 36193 83
75980 98340 8
59192 54045 81
17205 59057 55
11215 49544 68
99176 58204 77
61733 67324 30
550 43911 18
85273 1348 91
28569 79159 34
85741 90973 1
45680 64308 28
87220 45540 73
82641 79127 99
72 75121 93
39794 87673 43
78991 34748 14
52359 42083 96
27998 94422 36
12264 25339 48
19138 73782 49
26318 97322 39
27838 43886 75
1334 4887 46
25744 8034 65
48375 26574 4
42326 41831 43
2648 68890 10
21653 3999 89
92972 71333 43
12323 69776 3
95471 79287 50
1218 9005 75
70387 14113 91
80304 10076 49
34514 78585 59
87820 88634 74
57605 13112 34
89571 79389 12
29623 45472 10
54603 76013 60
49841 80773 70
53850 45702 84
64548 47697 94
53574 71034 11
55578 88278 19
12541 18374 1
83934 51949 89
94773 47690 27
74960 31112 14
33780 9094 87
3862 76874 80
16806 15182 6
92182 91221 94
36480 85607 10
78611 30536 61
17738 23112 42
50105 54646 18
89647 33474 26
3368 37220 92
20465 13278 52
19697 97836 77
65073 63108 57
92571 41200 54
28312 50373 6
60574 11681 31
31088 56876 41
38487 79595 75
63212 58126 73
85481 68180 20
76068 9516 39
6679 62292 34
37743 50104 33
79517 48090 38
19115 19457 62
45975 94657 63
1471 8537 74
55433 37704 34
95166 35032 33
73473 87542 89
25279 9522 95
95068 1046 92
5033 54150 91
62969 36121 39
39414 70646 59
84004 87654 1
57306 90443 41
60270 28906 97
92475 24478 29
22348 78251 51
95906 22443 30
89413 65719 100
74843 90613 13
41305 4461 13
28514 5970 59
43596 58229 94
50937 14148 1
8488 16017 97
6180 28779 89
27456 86706 71
71517 51265 10
69871 25149 79
83186 58244 100
21763 71374 62
98032 1184 4
33110 39010 78
82187 38345 55
53798 23090 44
89196 50910 77
21561 61787 2
4409 32578 26
66006 47393 73
506 16110 73
34692 62266 77
2024 50866 29
30255 84723 32
38651 5547 15
25650 27371 96
84376 67190 82
45122 66600 56
90864 87329 64
80171 64664 31
80763 80128 10
55052 74848 21
75197 14464 57
92129 96692 96
9666 48182 78
78077 69649 76
45585 90533 41
69230 38108 28
30841 86163 97
78217 91353 4
35658 271 21
68213 38079 23
7707 9153 38
7991 8059 14
61436 30659 6
50586 23527 52
28263 68537 42
29259 89135 12
90136 36837 21
64488 98329 42
99193 39616 67
46778 35097 55
65137 29180 5
45286 33119 30
35357 12070 57
24786 33923 43
88354 21224 51
16542 96590 1
95015 73413 63
19436 76654 32
