10000 20000
3877 2665 8
3805 4830 55
3855 8908 73
1635 1853 98
4247 5580 87
5554 1167 56
7430 9394 5
264 4675 12
5499 4697 73
9333 9154 96
9493 1708 84
9594 7489 73
2314 7684 97
176 1101 100
6352 2014 41
3768 449 51
5278 1085 14
2481 1248 72
8893 9496 39
4880 2260 63
4481 573 41
4936 314 32
7569 6168 33
2061 7270 54
9629 7174 30
1670 9197 69
1584 7814 29
6565 791 69
8182 4030 18
8588 1140 15
3540 9027 26
7578 8963 24
6268 7887 77
3702 3149 17
2566 4197 29
7490 6385 34
6037 3622 55
8332 3867 60
5953 8507 97
3069 9951 16
1537 8094 62
3548 1211 60
1835 609 2
2843 6326 52
1998 2880 17
9758 5599 9
2343 6439 51
2463 4994 48
3138 6194 80
7789 6575 90
4014 1211 55
253 9857 80
5582 1986 34
2614 1587 72
7219 6713 22
2659 6580 25
2136 4661 13
6711 9478 49
4701 4228 86
6079 9228 5
6522 3224 6
8974 7341 39
9703 3338 65
8437 4787 12
2911 9386 43
7700 606 90
7962 8353 22
4595 1523 20
7013 4092 100
3966 4868 83
5044 8818 16
5803 4715 97
3029 1918 58
9799 5687 43
5338 1031 32
6308 4101 11
8406 9007 40
1699 8705 71
5104 1277 22
4230 972 2
2007 9065 13
7132 3668 12
5729 3647 63
7848 4739 81
516 5807 55
8090 8127 76
5122 8069 38
8240 1448 95
2984 5885 62
2106 7896 61
3992 3681 84
5087 9743 67
2201 5682 33
5589 9500 67
5650 4382 76
542 9651 82
7499 2756 98
7699 8362 97
4568 5804 60
8417 9823 51
3891 8617 45
419 919 23
2346 8595 41
9550 4066 39
2708 9301 98
8848 5074 71
6253 3435 9
9810 9560 79
6574 6605 32
5883 480 18
2936 4172 55
1673 2941 100
3723 942 29
5849 1819 51
5765 3296 10
3759 8740 65
4668 9843 74
5104 7996 56
5626 5019 95
8128 4334 92
1241 4042 1
5978 9168 77
8270 9803 12
9505 5854 91
447 3194 12
2557 5918 61
7793 5960 21
4801 8288 26
3849 587 42
6157 5311 35
7660 2322 46
8024 7681 15
6201 1513 92
344 879 6
8015 6795 48
8258 4129 10
2409 4879 22
3894 4265 61
65 1881 23
2687 845 11
1123 6501 53
8098 2280 83
1673 9041 16
3571 1617 9
280 6014 85
2656 5600 83
7859 4458 43
9213 2066 93
2548 6312 48
7956 9860 44
6711 3668 92
3214 8721 52
6 6824 85
9923 5128 96
299 9276 74
9041 5635 42
9510 1066 67
5426 7631 11
816 2342 34
8953 6646 96
5448 2074 83
3840 3576 59
7777 447 13
8452 6181 25
6341 1866 25
6810 7338 95
5823 9685 78
1010 4404 97
9122 6889 91
8722 6103 29
417 5692 52
3689 4238 72
1696 5252 4
4500 4373 29
2593 4584 75
6688 9251 38
219 8787 35
6718 1648 39
4906 8281 23
4686 3672 64
2375 8923 67
5842 7859 17
1125 5630 77
2055 9422 82
7085 8356 80
8898 2047 59
3226 337 38
1163 4076 43
7356 4542 61
4751 1515 32
8731 2004 66
819 3744 24
706 9869 29
888 8353 10
372 335 13
1105 1975 41
6835 6614 93
2803 6498 30
9750 2654 54
4602 6038 42
6649 781 3
6578 3992 78
234 2978 29
8971 1897 57
6322 4373 92
3452 1026 56
5562 1451 68
4190 816 95
4416 6715 80
2670 2390 4
6404 6440 10
8431 7121 58
6722 295 23
3701 1127 77
3855 5525 50
7175 592 36
6840 1992 53
770 6654 13
7352 7750 63
379 9027 51
4412 115 99
1682 1837 88
3102 5597 74
8315 3146 65
5525 6801 41
3856 135 56
6624 813 34
4955 3540 53
8141 4154 7
9728 4644 43
5056 6065 76
5544 6899 24
3083 5625 60
353 4201 61
1448 662 74
5441 9689 70
8164 853 38
5624 1245 60
594 968 5
5319 2947 25
4738 5425 32
7868 2318 46
2781 341 11
7594 5499 92
5743 8857 47
3163 858 98
9523 7155 68
6361 6932 88
1284 2850 96
8176 9331 44
6480 9608 86
1006 8934 13
8802 9781 24
757 4786 63
3093 781 36
3340 7505 89
5355 6864 65
4196 453 13
1153 5862 4
3887 3814 95
1665 3537 48
8045 300 38
2136 5355 80
6822 3384 14
6468 8376 12
1596 8869 1
694 8131 74
7495 4825 100
6546 7120 82
6050 6976 73
3699 8859 64
871 8697 26
2927 5681 52
6645 3093 36
4626 8602 28
4573 3553 61
924 9613 64
1758 3930 35
9884 8423 70
3226 4358 4
5053 7549 45
39 2361 58
6494 9793 39
8895 4160 65
7771 4784 97
2950 3078 45
4572 9393 30
7843 8129 2
3616 7160 90
1 1767 52
5621 4007 70
3079 1866 19
730 5000 36
5958 6613 56
7436 9895 75
7873 1857 61
8975 9046 12
2734 600 56
9840 5639 79
41 3607 94
5016 4865 3
8920 7912 67
4667 4991 24
6156 990 91
3281 3767 22
5029 7413 7
7839 7364 87
9730 8895 38
1412 2494 73
3052 6640 96
1126 2202 97
5462 3856 50
5022 3813 56
9043 748 35
4336 7677 50
9354 1980 80
8754 9599 73
9567 2725 99
8335 5252 92
4700 9509 94
8674 6803 73
3778 3577 74
853 6778 81
2481 3644 27
5812 3515 42
4711 1069 7
8215 5025 36
132 3049 57
346 7391 89
1636 5742 23
3427 4556 63
452 9086 92
3682 4677 29
7972 4576 71
9269 7312 82
5279 7293 47
2869 6303 11
7879 909 23
5583 1584 77
3815 5025 90
5460 5658 47
1519 5131 65
7629 3258 23
5192 3057 91
292 9862 33
9713 936 76
8383 5242 99
8619 3288 82
4755 2703 13
5453 5291 71
3610 8770 56
4418 4282 39
2699 1247 44
6195 920 14
2160 3740 33
9192 9049 26
7740 1653 39
4764 2846 85
3430 7446 27
3084 2573 79
7823 6031 89
3161 1268 1
3771 6719 7
9506 7769 7
3997 3304 58
6915 5430 63
1500 7211 61
7519 3938 64
1895 374 28
1079 9142 91
3326 5496 34
9447 1522 74
2567 2586 2
1988 9574 58
8349 5715 50
5949 9091 87
8571 3789 64
1500 8314 69
2762 7907 5
9630 255 57
6794 5691 84
3052 9603 71
3513 312 12
3010 2203 18
2616 3703 32
7617 4495 37
591 233 17
3416 3499 1
1501 7492 10
3985 4805 93
9283 7425 33
5893 8040 57
9131 499 42
2921 2101 92
963 1293 50
321 9078 95
4292 9301 71
1809 1188 29
5790 5419 5
4886 8010 81
9698 791 95
7906 1694 72
6217 4073 17
7838 1600 100
7209 6029 33
3704 7612 64
5075 80 93
8224 9170 22
95 9892 61
9777 9101 70
5883 900 61
3247 2061 27
8772 6481 7
9416 3546 86
4025 1426 39
8392 501 83
357 9143 10
3847 4123 27
913 4381 91
6973 2304 2
9779 1697 31
9425 285 59
4667 8014 21
8586 8519 84
7354 181 74
7217 1101 89
1607 3424 26
1676 2896 51
1284 9145 58
4410 8695 88
6406 7580 58
5553 8881 49
1043 2669 30
1395 9600 86
9548 7295 91
7289 3174 11
3142 3037 76
837 3594 26
6009 8125 81
5295 7051 84
9964 5945 56
4539 7374 18
3854 3928 3
3771 1581 68
8460 1802 74
4077 5180 72
1140 3754 74
2543 4723 54
4126 9052 24
6962 9238 51
928 5876 37
7956 8450 77
8171 6011 44
2058 68 15
3850 2842 19
1656 725 92
615 9971 19
2476 5849 43
5156 2997 85
3103 3523 79
5975 3488 83
2890 7547 88
4128 5771 41
8348 7314 30
1558 7494 43
7238 1624 80
8722 9061 45
1378 816 80
8475 358 44
6808 3276 11
1228 7446 21
2083 4506 25
5181 9303 93
6070 9991 38
6112 1261 26
4364 5677 3
2799 133 32
3511 1365 89
6135 8655 80
308 4354 99
1806 3344 88
8461 4606 55
5752 2266 12
9959 9678 61
6351 9276 42
2390 1316 58
3772 3745 51
8731 6607 60
1087 3624 64
3447 3620 28
9798 6247 72
598 1723 35
1067 2933 61
3517 6955 18
9303 8740 100
5938 6921 62
2647 7197 40
3624 4834 75
9735 1625 60
4471 2298 37
5779 8358 20
4924 670 57
4408 6457 5
1595 9498 85
5519 3818 44
4799 438 29
5228 8477 32
2320 9016 16
1079 9324 29
2818 176 94
894 4490 81
3138 7293 58
5378 3985 52
8453 4830 68
2630 5259 20
3684 5329 46
6333 960 28
3506 458 22
3869 493 6
5903 5904 10
7726 6064 88
1021 2218 53
9720 8292 19
3278 4931 4
3580 1381 85
9710 7381 32
9337 7281 14
848 5075 10
7314 7263 91
7012 6715 66
7273 5606 91
7859 9536 50
1210 8807 33
127 5083 71
5481 7295 25
2625 9368 19
974 5726 61
8929 9623 40
2463 1797 31
5986 7034 64
9730 1964 22
3049 9882 85
406 1801 25
7591 5457 91
5591 5642 98
4453 7731 73
3269 8866 76
406 581 69
9633 2357 47
3227 9810 97
6986 1309 23
3183 1733 17
3872 1863 1
2458 2519 73
855 6759 18
3361 8393 46
8164 7820 50
1243 8755 8
2561 97 64
6514 636 87
4514 8662 54
4855 4286 47
1425 7287 12
9442 9662 94
9612 6741 55
700 4640 50
7804 6470 18
450 5439 13
9398 3856 41
1673 2756 11
197 9489 20
7070 671 10
9579 976 59
3994 7247 20
9785 2631 64
2412 2761 21
5878 5335 60
2569 6519 4
7666 9581 61
649 9656 97
4917 1749 74
987 3543 98
5517 8298 34
855 9514 56
8577 4554 22
5707 9832 42
5422 5388 72
8861 9864 64
6449 1221 81
686 9698 61
6667 4781 12
3059 5727 31
900 704 71
5196 8535 88
2158 2442 97
5120 2256 77
2150 7006 1
2030 2825 96
3419 2473 71
7850 6971 45
4370 698 94
7330 5211 21
6585 9629 15
2721 7411 22
8239 6469 3
5311 5099 6
7653 4081 27
384 706 10
3838 1140 60
6414 1784 22
4633 4742 96
6361 869 38
3751 5244 59
1951 4695 77
3107 6258 44
9717 5274 40
9148 5763 31
9771 1304 17
9418 8734 34
5133 9708 14
718 6589 18
6357 9805 23
8803 6595 13
3520 681 91
964 9063 12
3215 1139 89
505 2025 64
3593 9410 40
2755 4044 24
6691 8802 75
5667 4773 36
8292 9370 85
5008 2394 21
4136 9735 3
5207 2517 63
9333 8690 85
1448 119 59
422 8282 87
3092 482 89
6045 9048 56
9113 9629 29
4879 4033 70
37 9162 10
5715 6183 77
8706 7112 74
435 6108 98
9944 8289 8
3506 817 6
7422 6944 3
4711 4979 97
8902 491 60
4541 5633 24
3751 463 91
4522 9282 6
9413 7774 51
6548 5733 91
1998 1897 88
61 7437 47
6577 7921 89
7466 5729 70
2511 9083 63
5621 4278 97
1648 3429 9
268 789 35
7898 9450 39
3128 9940 53
1404 3221 58
7080 904 67
4948 9042 14
9561 6167 99
7203 743 7
9120 5830 9
4372 7903 38
8457 3343 5
1874 2774 98
465 6140 66
3091 6723 36
562 8771 45
7001 177 50
2525 7452 68
2659 924 44
9450 309 35
1119 1965 46
9577 2691 99
4633 2169 63
2442 3403 62
5981 9211 30
6044 7776 6
9086 9505 74
3217 1825 34
9824 687 14
9645 5495 3
151 2329 71
5634 8867 44
9327 5493 39
5680 299 8
3677 1912 66
4029 1631 71
3732 2297 74
4405 1841 62
4367 6257 40
9365 6255 58
1759 6203 79
6405 744 31
3643 4484 21
5367 8749 59
8462 3828 51
5937 3055 67
7637 409 12
2586 1256 95
9536 2673 38
4848 8343 19
1943 8883 45
4625 4907 59
640 3361 43
4910 7918 95
3551 7221 8
1617 805 31
3095 9973 95
9972 8325 38
7743 8300 40
8216 4684 34
2466 8157 81
8624 8145 16
2246 784 55
5316 915 31
4490 274 33
4778 5381 16
1140 1616 59
1492 3923 24
9402 1229 72
6759 7065 89
1171 9696 79
8790 3518 37
7987 8122 31
3127 5147 27
8202 6442 49
8117 5431 67
1570 4881 28
4382 4059 6
6100 9927 63
2790 7622 22
363 9562 25
6024 4957 27
8837 6081 62
5126 1808 16
5062 9683 9
9366 366 79
9861 1887 54
4699 1884 2
5247 9 37
8680 3841 22
8478 6564 1
9181 8200 66
9652 7000 47
9182 9019 17
5992 1084 95
904 5075 59
5055 2328 23
5159 7218 19
4237 8892 63
2952 2796 64
123 636 67
8957 2668 53
4750 6989 60
8856 704 58
6106 6625 91
2770 1627 85
3468 8204 50
5152 953 46
1868 9737 10
8388 5118 35
6876 425 53
1 890 24
7780 7418 66
9073 250 8
6027 3139 7
2280 6624 11
5597 4847 22
367 4704 51
9960 8148 18
7076 8443 22
9601 2578 45
1715 9151 1
4279 3574 17
1661 83 3
1009 8780 20
8323 2881 88
7913 4314 33
4202 878 42
8872 8593 86
5554 28 53
242 7305 96
8725 791 65
4754 4020 13
1888 4326 76
7851 2306 66
6023 2624 31
3106 8331 5
1780 4947 73
751 5654 84
6707 3760 20
2952 600 49
2127 6771 89
4473 6779 21
7449 384 80
3401 1149 57
2150 9595 74
803 2419 64
7344 5208 24
864 7841 38
4771 9390 56
7602 7104 100
3064 8864 58
6905 4460 89
4962 396 33
7445 511 8
1458 4281 52
7174 8020 48
7451 1088 4
4342 1238 19
4934 626 42
6179 5276 73
9080 9007 58
6224 7300 68
1832 5486 37
1548 6159 44
6381 3667 81
8151 4523 31
3039 8700 15
4101 37 23
5431 4304 47
7293 165 6
3051 1543 4
3905 9705 24
1707 6262 76
3352 6728 11
3112 9236 62
5460 2030 74
3684 2092 61
6170 3487 1
3020 259 46
8411 4261 63
288 8421 65
5793 6303 23
4883 869 4
1427 4820 39
7088 8372 60
4758 6618 45
2235 8772 30
3935 318 14
8018 5858 70
7818 5996 45
7032 7465 69
1898 6034 40
6693 5976 85
3042 5176 73
3709 8719 100
7076 9754 97
5073 1760 57
6828 3798 31
5179 4894 62
1809 7434 68
9528 8717 75
3875 8723 90
451 1178 87
5172 7514 72
7141 8690 97
7028 3325 97
1772 1298 50
4723 2617 18
4231 3272 100
459 4738 86
6280 333 46
2011 8951 20
6002 9409 30
1121 1996 32
832 2519 56
5516 2917 35
90 3281 7
7396 1619 22
3569 4834 17
7831 2325 68
2597 1972 28
9729 6439 96
6651 3728 81
699 865 43
6581 9970 76
8582 6512 73
9646 6342 20
151 370 48
5062 4503 67
5976 4861 71
8553 8498 80
5137 9878 12
9618 3735 65
6124 2238 39
1415 5574 24
1068 4566 66
1399 3605 43
490 2294 76
6367 7141 97
8704 2122 28
4170 3596 37
5140 7624 79
9887 499 36
3164 4146 72
1699 8062 68
8844 8020 86
9085 9042 64
350 9884 15
4556 5298 54
2844 4326 18
1443 4318 45
3018 3668 60
1999 2867 85
1704 4820 55
7645 6627 69
9328 2644 31
7283 5546 86
9462 9387 90
2009 9661 23
3504 8673 41
6826 4325 80
310 4268 42
147 7718 62
9536 1958 12
4274 1401 100
5270 7232 61
2660 2214 17
9126 8008 43
7567 8858 83
9765 6942 74
7534 2298 81
3897 3390 65
9754 227 14
6671 5293 28
2797 7151 43
7433 8596 4
6320 8873 74
5712 8658 5
8660 593 1
5910 1108 29
7137 2881 73
4378 7503 53
1066 9349 49
2165 8985 18
5116 5785 62
1354 9711 11
9833 6093 77
7927 6120 55
5931 4268 42
7391 8386 54
3050 4722 73
4924 5572 71
1080 2710 23
419 8833 45
8999 5044 90
8236 2997 19
4004 5056 98
5307 183 16
2757 7670 64
2686 1789 82
8616 8957 72
4673 7042 7
1509 1885 80
9832 6561 71
3234 6362 61
6553 173 57
8175 9071 60
4046 7720 43
4262 4092 53
7304 4483 79
5203 3969 96
9840 922 32
6518 9610 92
9705 7979 63
244 8146 37
6036 2702 84
1288 644 98
1363 9091 92
954 6332 6
6859 9288 67
5627 5667 17
8461 7602 11
3740 432 100
2502 7351 95
3788 9159 76
1258 5302 68
5583 4490 30
9824 7952 65
580 103 69
9608 6190 100
3047 7458 97
4654 7874 30
3262 2442 62
618 2557 26
8912 4634 61
9515 3518 80
3232 7484 68
6238 436 82
3936 4527 15
8569 3801 99
3504 9860 32
3105 6771 57
6772 9966 36
2825 1544 20
5111 7963 47
9895 8548 84
1436 5153 59
3458 1232 72
5263 526 58
1039 2909 73
6013 3162 58
8871 5201 52
6989 5035 72
9100 7944 67
1387 5604 38
5691 6406 93
2771 1794 64
7591 3111 42
1256 1794 57
360 5170 43
6589 9739 82
6648 9473 85
9989 2807 38
9109 1249 2
925 7533 18
4508 1340 72
9194 8845 68
7101 9969 79
2701 6118 44
361 7423 43
2796 3545 11
3299 7220 54
3482 1438 52
6918 9486 58
2420 1732 37
2859 6093 58
6544 2413 70
2990 9592 44
8943 5406 65
7148 7915 56
6573 1429 13
9451 456 50
2191 4132 31
6777 4398 85
4381 3394 85
7543 2606 69
5844 121 23
7767 7516 13
9623 3589 14
4678 5554 55
5102 3768 95
9008 9320 23
8107 167 6
8825 1725 43
779 6288 40
541 7591 87
1010 3970 95
3236 4379 80
7729 449 5
8170 6295 97
9976 8915 49
248 2633 9
2960 9067 85
7226 5013 41
3840 2068 76
6899 5119 75
7263 8079 87
1443 434 37
2524 430 49
619 6130 67
4792 7797 52
6397 3611 73
7855 3635 91
4674 8033 80
4666 774 59
7404 6955 70
4425 6177 53
8316 4978 4
2738 5147 52
1397 5943 58
1606 8346 31
5092 7665 76
1773 5338 64
8324 236 88
3132 1720 91
4981 7692 46
7702 841 94
6226 3904 53
3863 8533 18
61 5014 87
1392 1235 9
8317 5339 1
8219 5888 59
197 8510 78
5608 7856 45
8170 6824 96
222 3524 80
3636 9171 35
337 6714 50
7854 9109 73
87 3738 7
2937 9182 54
8804 9875 3
3730 4508 2
3935 2214 49
3680 4260 59
8955 2811 52
9180 5973 75
4715 2214 4
8709 2943 90
3537 1110 49
1969 2130 17
4123 5006 42
1596 2656 53
7553 3826 33
768 5997 55
8410 409 82
5081 636 30
4801 6718 78
9073 2760 27
6186 8770 74
4372 3944 20
5842 1759 50
6100 729 79
3491 6569 2
6877 4330 31
3966 1109 74
8127 3594 3
5408 408 69
8789 4837 96
8950 675 43
8854 4562 47
6335 4636 10
7382 8920 39
4654 2355 63
4774 2874 66
5275 2104 10
7394 2028 90
638 2624 9
7876 4327 69
1999 1421 65
3678 5617 78
3454 6358 38
3080 1752 38
466 9134 27
8858 349 61
2006 2701 76
4335 7444 5
8513 7143 23
6705 1240 96
4233 1820 73
886 331 31
2582 8389 55
6643 6318 60
7525 4545 2
3354 9310 23
2987 2777 34
8795 6569 76
945 1172 57
3507 9172 93
323 2494 70
7187 6210 70
7578 1156 28
5673 5156 25
3550 17 96
2236 7533 95
6466 4354 8
1286 9617 40
5950 5719 75
6514 9863 61
2287 4369 59
1394 6510 75
5155 9265 26
9909 949 16
1717 200 26
9782 6022 33
2279 8004 59
6763 625 77
2440 2695 27
6303 3167 67
1551 8318 34
2873 9100 62
2233 2654 67
5980 852 11
8855 4507 66
424 4611 99
323 9268 28
2699 6933 2
2833 204 34
7805 39 10
8346 8091 21
6821 1029 44
8497 8928 51
9482 9110 34
1496 8697 27
9121 1783 73
3696 3012 63
360 1175 30
1405 7386 53
9149 5197 21
2212 6206 51
8734 7214 6
9801 7002 80
6353 3733 77
8561 1583 70
2068 3989 4
1440 5543 90
9526 3817 82
806 3822 5
5257 5243 64
7475 5900 9
2443 9706 29
3342 4073 42
3580 5908 73
9229 2336 15
3584 2049 52
6985 8574 34
5871 1828 64
457 1749 8
7699 4715 30
9694 2959 92
8109 5265 63
7479 1190 68
9599 7400 98
1352 8716 5
1908 4892 79
4014 3856 51
1036 4200 11
1411 8818 61
4902 5284 96
7386 3737 51
344 1401 17
9241 2280 2
370 6464 14
7706 3847 94
4669 7768 71
6629 6290 92
7288 623 57
9166 4160 46
8036 4747 80
9803 2423 42
7154 5477 78
8962 5479 2
7999 1264 33
1066 5221 81
4759 8508 97
1458 159 10
5869 6173 33
5368 2555 28
306 3197 51
7796 9520 74
8574 1355 74
6417 5038 11
8 4738 96
275 6959 40
1229 4601 3
4227 1180 32
2143 9185 2
9382 3267 48
1156 9730 29
3665 3558 67
1650 6271 66
1254 2651 78
963 4307 55
8602 483 61
4105 5207 84
8317 5123 7
6402 8052 98
9549 1799 2
9949 3725 45
6696 8846 33
1118 9721 12
3699 7402 89
5170 8252 69
8547 8357 70
3192 2765 45
9841 2301 90
8502 9056 79
5780 2662 43
303 115 100
737 5262 83
3983 889 61
6350 6737 38
1384 2274 11
4308 292 38
2906 3653 82
5579 5636 61
108 5251 97
398 9182 74
4838 9953 95
9310 8847 18
3975 6033 1
7926 9085 29
6071 5636 66
5724 890 9
2249 6213 25
113 890 87
4542 8896 81
9997 4187 49
1772 2932 5
7602 1386 74
7519 7485 43
844 5372 4
1389 4207 86
9433 2309 39
4211 8924 62
9616 8930 53
4128 7006 84
4301 5197 76
8821 8701 85
9645 3697 35
8580 2080 43
4526 5828 31
9217 3589 38
4964 2836 25
4525 2107 35
7556 2974 94
1294 3177 79
7706 9360 92
9623 3012 6
5974 1373 46
8789 3191 37
6912 9808 2
4671 2722 6
1584 4594 79
7810 9519 61
9624 7604 97
262 7820 77
5372 9305 97
3648 1878 80
6456 5099 67
7559 2421 37
1171 4261 38
1161 2394 87
7237 8761 86
7311 3449 42
5177 4739 83
2499 4432 4
5910 1290 51
1892 9742 50
4874 8530 97
7600 4718 100
5211 3981 94
7029 977 91
3629 2615 97
8372 3677 89
8817 4180 89
6121 7666 85
5244 2183 60
9058 887 97
8285 8336 53
107 5526 79
3589 6132 25
4728 2544 96
2505 4034 30
3130 8928 9
681 402 21
3647 9852 84
1367 1540 18
6935 2213 60
3926 2907 66
3992 7974 11
9720 2831 89
7263 498 8
7418 3543 60
7401 6513 89
9328 9214 32
6192 5923 8
4623 2143 13
8750 4869 21
2817 585 73
4336 1577 56
6358 8424 91
5394 1167 33
3066 9764 100
2801 4128 60
7353 9396 92
7925 6557 30
2067 1342 60
5896 3316 97
5497 5003 6
5808 1052 22
2383 334 88
3044 6582 48
8873 7505 25
6508 1144 74
2246 8624 96
5283 5000 28
8157 4073 54
2378 5416 77
3828 3639 75
1512 6250 18
9211 6030 11
7300 5804 38
5098 3986 8
5648 4455 68
7380 3626 17
7385 1180 49
5112 7913 2
7724 8744 99
8151 359 17
2782 6358 25
8717 5594 90
512 7660 1
2123 8826 75
5000 1244 46
8341 4644 80
4225 9594 58
5118 6024 65
5023 4768 19
1429 3838 5
4294 4108 28
8983 4616 89
5317 2900 44
2252 7128 60
8413 1072 65
1117 3631 1
9260 6298 4
4145 8983 43
774 5685 33
1401 1410 92
3566 5438 33
2588 3735 37
5140 5656 62
3495 3037 18
5391 1763 10
4282 3810 54
5158 7313 80
5021 810 61
3430 4633 83
7162 7877 24
2445 374 4
8621 326 69
3137 7760 17
2918 4218 86
4288 9843 9
501 2725 93
9054 1265 64
6440 1305 38
3300 9515 8
489 3661 23
3774 5186 21
6178 8736 20
4319 1335 32
3729 615 45
2204 2492 29
7249 6282 30
8754 2816 22
5773 5290 74
2837 6531 52
7750 723 75
4174 3924 32
8361 2505 38
2936 3097 89
4634 5346 16
7735 3867 21
6 4036 26
1829 2344 18
2324 6281 9
8605 9163 97
9520 628 80
7755 194 35
7793 4687 53
3314 4327 15
6878 8344 90
9874 4223 72
808 9109 85
5069 2872 44
5169 7508 1
3104 3642 52
4800 5581 88
5060 4415 27
3108 3568 90
1326 1137 14
2872 367 85
3327 8544 36
1060 5255 94
3427 7999 39
4201 2574 29
7441 1410 94
4933 6125 19
1281 2415 78
3091 6336 28
7113 464 43
5801 891 99
2325 5223 67
2186 2803 83
3406 6334 56
8405 399 32
9619 455 91
8164 3460 52
3729 8882 2
9530 2068 86
1333 1429 74
9177 3217 46
1381 313 44
1748 1816 74
5325 9023 11
8303 1751 7
9457 7642 55
283 7924 67
9881 7844 20
8728 4926 36
3661 3937 15
2381 446 95
4492 6519 6
4593 7432 69
3890 8211 81
9196 5538 79
36 3049 21
1937 3714 34
8131 6658 70
5857 9334 17
6638 8681 73
5043 3866 18
6786 565 76
7748 9508 100
3694 3 89
8873 3639 83
2741 4127 92
271 7706 66
5956 6619 49
2678 9550 43
383 1937 3
7830 7557 66
3857 4573 18
8719 585 38
7410 9894 34
701 5828 76
2735 6843 74
9863 331 96
2041 4818 93
4207 4128 35
3766 1290 46
6109 8375 71
1708 8671 44
126 2977 41
2643 2144 64
7627 4983 78
5556 9693 65
6212 6644 42
5372 5366 66
7332 1345 37
7494 6492 90
7485 8736 79
2440 7550 38
6962 2236 49
8901 4768 14
7159 719 62
418 7370 5
6434 8041 19
5415 5689 48
8879 9441 96
3156 9457 79
4870 3397 50
1345 2341 36
1730 1604 10
6649 9814 80
5726 5106 86
5590 4171 58
3236 1559 5
2851 2640 60
4987 4174 5
6050 1886 46
3528 4629 49
7267 935 81
7945 1733 8
5340 8276 74
7557 8935 61
5616 6922 53
4544 9208 98
7442 3369 59
2425 9450 26
3527 4418 100
1870 9863 53
3702 7884 45
7830 5367 1
7065 2394 72
8923 4803 50
4302 8380 62
478 5849 91
7083 1862 69
4722 8837 65
4257 2359 6
755 4336 81
7327 8469 85
6400 4755 1
7652 1513 66
1975 4508 80
4809 9725 12
7811 5929 6
2364 1397 64
341 6477 100
293 1817 37
9097 1148 77
2182 1513 75
947 4191 28
6748 7497 68
4123 8850 20
3514 6235 16
3117 2074 50
1533 2063 16
3773 2503 4
2662 8771 75
2135 2079 90
721 6122 10
3244 2289 47
6430 5965 17
2055 6695 56
303 728 44
6988 4155 56
7320 7046 70
8932 6061 12
6695 869 92
7636 3143 62
574 9479 68
1511 9187 73
3346 2450 16
735 2645 89
2148 2233 64
116 8121 78
5135 4908 58
5065 6105 93
5601 8494 56
3037 9890 94
5041 1651 62
3835 6097 35
5682 9680 31
4524 409 78
2061 4956 45
6893 8124 51
3986 6322 11
995 8056 37
5176 1083 2
6526 6879 56
8189 4312 93
3977 8256 79
9653 6552 71
5705 5962 23
9803 5885 84
1307 8652 27
5317 6725 50
7887 7968 99
7809 5497 60
150 2760 5
3568 881 37
4244 1020 17
7163 1123 40
3461 4246 9
5816 6437 40
1457 6535 88
3774 4914 54
5315 8569 54
437 1137 51
189 4446 28
6049 2515 18
1574 402 17
4644 8362 15
5407 7785 89
515 4190 94
2558 655 65
1777 5402 62
4043 6031 40
7007 5683 7
6849 9452 85
5196 1884 87
1023 1181 38
3716 1124 50
508 3337 54
288 6362 65
8290 1518 41
9544 1238 67
3312 1106 59
6519 2109 81
8513 1389 19
1252 4145 8
975 3797 30
914 5480 54
7599 8367 40
9059 8665 26
9418 4213 44
2558 6298 12
5184 7844 48
4668 3551 16
6913 3845 53
6936 3831 33
3817 8932 3
1015 2223 21
1838 7785 44
8841 5561 43
8687 383 79
19 6592 56
8886 6750 15
437 5520 29
4385 3045 44
8558 4235 20
1508 3425 58
2950 1916 30
5020 7709 70
7829 3778 13
7340 1733 13
94 1499 83
1666 2506 8
4146 1590 41
8178 741 59
962 1035 77
7183 6015 88
1613 8043 52
604 6625 15
8715 2149 42
8737 4124 8
2915 2019 4
6371 7213 38
6910 8076 9
8249 7929 20
5435 1292 51
905 8252 52
3588 2266 13
268 7144 50
9392 8928 38
1584 8515 17
5852 1053 31
2072 6304 31
4672 3665 98
5695 8242 54
1525 9355 33
5628 8492 79
7642 3382 21
937 9445 17
1936 3671 15
9409 8875 45
9549 7950 55
1636 7424 29
7067 4631 93
5558 4888 84
6469 1031 48
8667 5617 32
3057 8076 63
2275 7283 10
4152 5442 10
5865 9015 63
5333 5 44
5668 4543 37
7638 2958 20
4395 7480 36
7030 9576 70
6233 9907 28
6616 150 30
